List,ID,Time,Word,Translation
公爵令嬢と冷徹な皇帝,1280250,638671691160580830,"甲斐, かい, 詮, 効","effect, result, worth, use, avail, , Kai (former province located in present-day Yamanashi Prefecture)"
公爵令嬢と冷徹な皇帝,1515670,638671690478219469,"報告, ほうこく","report, information, selvittää, selostaa, raportoida, 보고하다, 報告, 报告, 彙報, 汇报, , selvitys, selostus, raportti, 보고(報告), 리포트, 레포트, 報告書"
公爵令嬢と冷徹な皇帝,1363740,638671690422435655,"真似, まね, マネ","imitating, copying, mimicry, simulointi, mallinnus, jäljittely, 模擬, 模拟, 模仿, , behavior, behaviour, action, conduct, jäljittelemätön, imitaatio"
公爵令嬢と冷徹な皇帝,1496930,638671690308691381,"怖がる, こわがる, 恐がる","to be afraid of, to fear, to dread, to be nervous (about), to be shy (of), pelätä, 두려워하다, 무섭다, 害怕, 怕"
公爵令嬢と冷徹な皇帝,1271510,638671690189189290,"護衛, ごえい","guard, convoy, escort"
公爵令嬢と冷徹な皇帝,1406940,638671689559118949,"他意, たい","other intention, hidden purpose, ulterior motive, ill will, malice, taka-ajatus, 배후목적, 不可告人的動機, 不可告人的动机"
公爵令嬢と冷徹な皇帝,2138330,638671689407937094,"言葉通り, ことばどおり, 言葉どおり","as stated, verbatim, literally"
公爵令嬢と冷徹な皇帝,1363390,638671689091758881,"真意, しんい","real intention, true motive, true meaning"
公爵令嬢と冷徹な皇帝,1198880,638671688340912176,"会話, かいわ","conversation, talk, chat, juttelu, rupattelu, 잡담(雜談), 수다, 聊天, , diskurssi, ajatustenvaihto, puhe, keskustelu, 이야기, 대화(對話), 회화(會話), 交談, 交谈, 談話, 谈话, 會話, 会话, 對話, 对话"
公爵令嬢と冷徹な皇帝,1167450,638671688289096921,"一連, いちれん, 一嗹","series, chain, sequence, , two reams (i.e. 1000 sheets of paper), verse, stanza"
公爵令嬢と冷徹な皇帝,1154750,638671688133177958,"暗喩, あんゆ, 暗ゆ","metaphor, metafora, 비유, 은유, 암유, 比喻"
公爵令嬢と冷徹な皇帝,1012940,638671687998428440,"やり取り, やりとり, 遣り取り","giving and taking, exchange (of letters), arguing back and forth, (conversational) exchange"
公爵令嬢と冷徹な皇帝,1277490,638671687298942617,"好ましい, このましい","nice, likeable, desirable, parempi, 더 좋다, 更合意的, 更適宜的, 更可取的, 較好, 较好, 更好的"
公爵令嬢と冷徹な皇帝,1449330,638671687226565569,"等しい, ひとしい, 均しい, 斉しい","equal, identical, the same, sama, samanlainen, 같다, 동일하다, 똑같다, 平等, , no different (from), just like, equivalent"
公爵令嬢と冷徹な皇帝,1403550,638671686907696092,"贈る, おくる","to give (as a gift), to present, esittää, näyttää, 선사하다, 提出, , to confer, to bestow, to award"
公爵令嬢と冷徹な皇帝,1598620,638671686690458308,"尊い, とうとい, 貴い, たっとい","precious, valuable, priceless, , noble, exalted, sacred"
公爵令嬢と冷徹な皇帝,1406150,638671686608983936,"存在, そんざい","existence, being, presence, olemassaolo, 존재(存在), 存在, , olematon, läsnäolo, olla, olla olemassa, 존재하지 않는, 출석(出席), 있다, 존재하다, 실존, 是, 有, 在"
公爵令嬢と冷徹な皇帝,1211490,638671686325790890,"完成, かんせい","completion, perfection, accomplishment, täydentää, lopettaa, 완성, , loppu, päätös"
公爵令嬢と冷徹な皇帝,1983500,638671686212399522,"食材, しょくざい","foodstuff, ingredient, valmistusaine, aines, ainesosa, 성분(成分)"
公爵令嬢と冷徹な皇帝,2517580,638671686106504350,"変わっている, かわっている, 変わってる, かわってる","to be unusual (of a person or thing), to be uncommon, to be peculiar, to be eccentric, to be different"
公爵令嬢と冷徹な皇帝,1002800,638671685934969936,"かしら, かしらん","I wonder, do you think?, I might, how about, , some kind, some stage, somehow, somewhere"
公爵令嬢と冷徹な皇帝,1323030,638671684998395100,"謝罪, しゃざい","apology, anteeksipyyntö, pahoittelu, 사과(謝過), 사죄(謝罪), 抱歉, 道歉, , pyytää anteeksi, pahoitella, 사과하다, 사죄하다"
公爵令嬢と冷徹な皇帝,1492720,638671684935631643,"不手際, ふてぎわ","clumsiness, awkwardness, ineptitude, kömpelyys, 笨拙"
公爵令嬢と冷徹な皇帝,1206080,638671684342903829,"覚悟, かくご","readiness, preparedness, resolution, resignation, 각오"
公爵令嬢と冷徹な皇帝,2827079,638671684237207230,"ただで済む, ただですむ, タダで済む, タダですむ","to get away without consequences, to get off scot-free"
公爵令嬢と冷徹な皇帝,2086150,638671684085353069,"口をきく, くちをきく, 口を利く, 口を聞く","to speak, to talk, , to mediate, to act as a go-between, to put in a good word (for someone)"
公爵令嬢と冷徹な皇帝,1236950,638671683847227253,"教育, きょういく","education, schooling, training, instruction, teaching, upbringing, opetus, 교육, 講課, 讲课, , culture, cultivation, kasvatus, koulutus, kouluttaa, kasvattaa, 교육(敎育), 教育, 教學, 教学, 教養, 教养"
公爵令嬢と冷徹な皇帝,1372800,638671683732379239,"随分, ずいぶん, ずい分, 隨分","very, extremely, surprisingly, considerably, awfully, terribly, hyvin, todella, erittäin, kovin, tosi, 아주, 매우, 너무, 굉장히, 很, 太, 非常, 超, 極其, 極, 极, 極度, 极度, , terrible, horrid, contemptible, reprehensible, remarkable, extraordinary, äärimmäisen"
公爵令嬢と冷徹な皇帝,1579490,638671683593797455,"姉妹, しまい, きょうだい","sisters, sisarellinen, 자매, 姊妹, 姐妹, , sisar"
公爵令嬢と冷徹な皇帝,1363090,638671683229512403,"申す, もうす","to say, to be called, , to do"
公爵令嬢と冷徹な皇帝,1531330,638671683195254268,"名, な","name, given name, 이름, 名, 名字, 名稱, , title, fame, renown, reputation, pretext, pretense, justification, appearance"
公爵令嬢と冷徹な皇帝,1757760,638671683012337998,"諫言, かんげん, 諌言","admonition, remonstrance, expostulation"
公爵令嬢と冷徹な皇帝,1006780,638671682721382046,"其方, そちら, そっち, そなた, そち","that way, that direction, 거기, , there, that (one), you, your family, your company, that person"
公爵令嬢と冷徹な皇帝,2146940,638671682170732922,"粗末にする, そまつにする","to treat shabbily, to be careless about, to handle roughly, to treat without respect, to treat unkindly, to neglect, , to waste, to use wastefully, to spend recklessly"
公爵令嬢と冷徹な皇帝,1640430,638671681982620657,"食い物, くいもの, 食いもの, 食物, 喰い物, 喰いもの, 喰物","food, foodstuff, , prey, victim"
公爵令嬢と冷徹な皇帝,1155780,638671681845656707,"偉い, えらい, 豪い, エライ, エラい","great, excellent, admirable, remarkable, distinguished, important, celebrated, famous, eminent, aatelinen, jalo, ylväs, aatelis-, 우수한, 優越, 优越, , very troublesome, awful, terrible, tiring, tough, extremely, kunnioitettava, kunnianarvoisa, 高貴, 高贵, 高尚, 可敬"
公爵令嬢と冷徹な皇帝,1155150,638671681586999543,"以前, いぜん, 已前","ago, since, before, previous, aikaisemmin, 전, 以前, , kerran, ennen, ennen vanhaan, takaisin, sitten, aiemmin, 뒤, 앞서, 曾經, 曾经, 有一次, 向後, 向后, 後, 后, 之前, 先前"
公爵令嬢と冷徹な皇帝,1004830,638671681376402131,"これ等, これら, 此等, 是等, 之等, 此れ等",these
公爵令嬢と冷徹な皇帝,1195670,638671680836350506,"菓子, かし","confectionery, sweets, candy, cake, leivos, leivonnaiset, konditoriatuotteet, 페이스트리, 빵과자, 糕點, 糕点, 點心, 点心, 糕餅, 糕饼, , konditoriatuote, 과자, 菓子"
公爵令嬢と冷徹な皇帝,1556980,638671680171357610,"冷酷, れいこく","cruelty, coldheartedness, relentless, ruthless, kylmäverisesti, julmasti, 냉혈, 冷血"
公爵令嬢と冷徹な皇帝,1349590,638671290921066222,"招く, まねく","to invite, to ask, kutsua, 초대하다, 邀請, 邀请, 請, 请, 約請, 约请, , to beckon, to wave someone in, to gesture to, to call in, to send for, to summon, to bring on oneself, to cause, to incur, to lead to, to result in"
公爵令嬢と冷徹な皇帝,1477960,638671289956434916,"髪の毛, かみのけ","hair (of the head), hiukset, tukka, 머리칼, 머리카락, 머리, 頭髮, 头发"
公爵令嬢と冷徹な皇帝,1531070,638671289625497072,"無礼講, ぶれいこう","no-holds-barred party, free and easy gathering"
公爵令嬢と冷徹な皇帝,1520620,638671288349317840,"頬っぺ, ほっぺ",cheek
公爵令嬢と冷徹な皇帝,1243560,638671287832862326,"銀色, ぎんいろ","silver (color, colour), 은색, 銀色"
公爵令嬢と冷徹な皇帝,1113060,638671287768281988,"ふわふわ, フワフワ","lightly (floating, drifting, etc.), buoyantly, pöyheä, pehmeä, pörröinen, 蓬鬆, 蓬松, 毛茸茸, , soft, fluffy, spongy, unsteadily, flightily, fickly, frivolously"
公爵令嬢と冷徹な皇帝,1277460,638671286470817451,"好き嫌い, すききらい","likes and dislikes, pickiness (about food), choosiness, fussiness, tastes, preferences"
公爵令嬢と冷徹な皇帝,1264560,638671283184737881,"言葉遣い, ことばづかい, 言葉使い, 言葉づかい","speech, expression, wording, language, sanavalinta, sanamuoto, 提法, 說法, 说法, 措詞, 措词, , fraseologia, 用語, 用语"
公爵令嬢と冷徹な皇帝,1347830,638671282982805490,"小屋, こや, しょうおく","hut, cabin, shed, (animal) pen, vaja, katos, liiteri, 오두막, 소옥(小屋), 棚屋, , small theatre (theater), temporary playhouse, circus tent, booth, one's own house, mökki, hökkeli, tönö, hirsimökki, maja, 헛간, 광, 판잣집, 오두막집, 棚子, 小屋, 寮, 茅舍, 村舍, 木屋, 小木屋"
公爵令嬢と冷徹な皇帝,1572500,638671282951470987,"襤褸, ぼろ, らんる, ボロ","rag, scrap, tattered clothes, ryysyt, rääsyt, 넝마, 破布, , fault (esp. in a pretense, pretence), defect, run-down, shabby, junky"
公爵令嬢と冷徹な皇帝,1457640,638671282703098540,"鈍くさい, どんくさい, 鈍臭い, ドン臭い, のろくさい, ドンくさい","slow, clumsy, stupid, irritating"
公爵令嬢と冷徹な皇帝,1633240,638671282218059141,"広間, ひろま","hall, saloon, spacious room, reception room"
公爵令嬢と冷徹な皇帝,1406140,638671281598323720,"存じる, ぞんじる","to know, to be aware (of), to be acquainted (with), , to think, to consider, to believe, to feel"
公爵令嬢と冷徹な皇帝,1272870,638671281504769894,"光栄, こうえい","honour, honor, glory, privilege, kunnioitettu, 榮幸, 荣幸, , imarreltu, otettu, 受寵若驚, 受宠若惊"
公爵令嬢と冷徹な皇帝,1312860,638671281388590698,"賜る, たまわる, 賜わる, 給わる","to be given, to be granted, to be honored with, to be honoured with, , to give, to bestow, to confer, to honor, to honour"
公爵令嬢と冷徹な皇帝,1270810,638671280867868320,"お礼, おれい, 御礼, おんれい","thanks, gratitude, , manners, etiquette, bow, reward, gift, ceremony, ritual"
公爵令嬢と冷徹な皇帝,1219510,638671280736633941,"嬉しい, うれしい","happy, glad, pleased, delighted, overjoyed, hyvillään, mielissään, eläväinen, 반갑다, 高興, 高兴, 愉快, 快樂, 快乐, 幸福, , joyful, delightful, gratifying, pleasant, onnellinen, iloinen, tyytyväinen, iloita, riemuita, hilpeä, 행복하다, 기뻐하다, 기쁘다, 開心, 开心"
公爵令嬢と冷徹な皇帝,1571760,638671280486341925,"薔薇, ばら, しょうび, そうび, バラ",rose
公爵令嬢と冷徹な皇帝,2810210,638671280433507401,"秘する, ひする","to keep secret, to conceal"
公爵令嬢と冷徹な皇帝,1543840,638671279586855373,"余, よ, 餘","other, another, remaining, leftover, 余姓, , over, more than, I, me"
公爵令嬢と冷徹な皇帝,2836793,638671279323664572,"楽にする, らくにする","to relax, to make oneself comfortable"
公爵令嬢と冷徹な皇帝,2070600,638671279212054331,ちょこっと,"a little, a bit, slightly"
公爵令嬢と冷徹な皇帝,1985040,638671278994761462,"お出まし, おでまし, 御出まし, 御出座し, 御出座","presence, appearance, attendance, visit, going out"
公爵令嬢と冷徹な皇帝,1345210,638671277815770092,"女神, めがみ, 陰神, 妻神, じょしん, おんながみ, いんしん","goddess, female deity, jumalatar, 여신(女神), 女神, , 여신"
公爵令嬢と冷徹な皇帝,1172600,638671277653831778,"噂通り, うわさどおり, 噂どおり, うわさ通り","as rumored, as rumoured"
公爵令嬢と冷徹な皇帝,2060470,638671277542818142,"御方, おかた, お方","lady, gentleman, person"
公爵令嬢と冷徹な皇帝,1238550,638671277427374077,"鏡, かがみ","mirror, looking-glass, peili, 거울, 鏡子, 镜子, , barrel head, page added at the beginning of a document mentioning its purpose, date, author, etc., mirror-shaped mochi, 鏡"
公爵令嬢と冷徹な皇帝,1839780,638671277285952554,"食い意地, くいいじ",gluttony
公爵令嬢と冷徹な皇帝,1904090,638671277171673670,"一口食べる, ひとくちたべる","to eat a mouthful, to take a bite"
公爵令嬢と冷徹な皇帝,1162370,638671277059006847,"一口, ひとくち, ひと口","mouthful, morsel, bite, , gulp, sip, draft, draught, one word, in short, one share, one contribution"
公爵令嬢と冷徹な皇帝,2008340,638671273585438367,"暫し, しばし","for a short while, for a brief period, soon, in a short while, 잠시"
公爵令嬢と冷徹な皇帝,2841344,638671273393156389,"皆様方, みなさまがた","everyone, everybody, ladies and gentlemen"
公爵令嬢と冷徹な皇帝,1339460,638671273279446939,"出席, しゅっせき","attendance, presence, appearance, osallistua, olla läsnä, 출석하다, 出席, 在場, 在场, , paikalla, läsnäolo, osanotto, osallistuminen, läsnäolijoiden määrä, 출석, 참석, 참가"
公爵令嬢と冷徹な皇帝,1451740,638671272936314697,"同い年, おないどし","the same age, 동갑"
公爵令嬢と冷徹な皇帝,2429660,638671272770954220,"御年, おんとし, おとし",age (esp. advanced)
公爵令嬢と冷徹な皇帝,1647960,638671272601836331,"御名, ぎょめい",name of the emperor
公爵令嬢と冷徹な皇帝,1250760,638671271767897235,"敬称, けいしょう","title of honour, title of honor, 尊称"
公爵令嬢と冷徹な皇帝,2128560,638671271580147690,"口に出す, くちにだす","to express (orally), to put into words, to say out loud"
公爵令嬢と冷徹な皇帝,1557470,638671271405709205,"礼儀, れいぎ","manners, courtesy, etiquette, etiketti, 예의, 禮儀, 礼仪, 禮節, 礼节, , käytöstavat, kohteliaisuus, 재치, 예의(禮儀), 規矩, 规矩, 機智, 机智, 輕重感, 轻重感, 分寸感, 禮貌, 礼貌"
公爵令嬢と冷徹な皇帝,1365330,638671271235789241,"親父, おやじ, 親爺, 親仁, オヤジ","one's father, one's old man, dad, pops, ukko, äijä, jäärä, vanha mies, 노인(老人), 할아버지, 老漢, 老汉, , middle-aged (or older) man, geezer, one's boss, proprietor (of a restaurant, store, etc.), landlord, grizzly bear"
公爵令嬢と冷徹な皇帝,1379170,638671270949781466,"生粋, きっすい, 生っ粋","pure, genuine, trueborn, natural-born"
公爵令嬢と冷徹な皇帝,1846630,638671270531632893,"見初める, みそめる","to fall in love at first sight, , to see for the first time, to meet for the first time, to have sexual relations for the first time"
公爵令嬢と冷徹な皇帝,2615070,638671270172580001,ぱったり,"unexpectedly, suddenly, abruptly"
公爵令嬢と冷徹な皇帝,1590820,638671270009866139,"替わる, かわる, 代わる, 換わる, 替る, 代る, 換る","to succeed, to relieve, to replace, korvata, 대용, 代替, 替代, 替, , to take the place of, to substitute for, to take over for, to represent, to hand over (telephone), to be exchanged, to change (places with), to switch"
公爵令嬢と冷徹な皇帝,1559720,638671269800877815,"連日, れんじつ","day after day, every day, 연일(連日), 日復一日, 連日"
公爵令嬢と冷徹な皇帝,1491830,638671269572884285,"不気味, ぶきみ, 無気味","weird, ominous, eerie, uncanny, ghastly, outo, hämmästyttävä, 詭異, 怪異, 怪异, 森森, , 诡异"
公爵令嬢と冷徹な皇帝,1083630,638671268911642828,"デビュー, デビュウ","debut, doing something for the first time, ensiesiintyminen, ensiesitys, debyytti, 데뷔, 首次亮相, 初次登場, 初次登场, 初次演出, 首次露面, 初次登台, 出道, , starting anew, starting afresh"
公爵令嬢と冷徹な皇帝,1132580,638671268749418694,"メイド, メード","maid, palvelustyttö, piika, palvelijatar, 하녀(下女), 女僕, 女仆, 女傭, 女佣, 傭婦, 佣妇, 侍女, 下女, , 하녀"
公爵令嬢と冷徹な皇帝,1359340,638671268691721867,"信者, しんじゃ","believer, adherent, devotee, follower, uskova, uskovainen, 신도(信徒), 신자(信者), 교인(敎人), 교도(敎徒), 信徒, 教徒, , fanboy, fanatic, superfan"
公爵令嬢と冷徹な皇帝,1002010,638671268084588212,"お子様, おこさま, お子さま, 御子様, 御子さま","(someone else's) child, , kid"
公爵令嬢と冷徹な皇帝,1547720,638671267863705148,"来る, くる, 來る","to come (spatially or temporally), to approach, to arrive, tulla, 오다, 來, 来, , to come back, to do ... and come back, to come to be, to become, to get, to grow, to continue, to come from, to be caused by, to derive from, to come to (e.g. ""when it comes to spinach ..."")"
公爵令嬢と冷徹な皇帝,1600630,638671267278106602,"儚い, はかない, 果敢ない, 果敢無い, 果無い, 果ない","fleeting, transient, short-lived, momentary, ephemeral, fickle, vain, ohimenevä, katoava, katoavainen, häipyvä, 短暫, 短暂, , empty (dream, etc.), mere (hope), faint (possibility), ohikiitävä, hetkellinen, haihtuva, lyhytikäinen, lyhytkestoinen, 飛逝, 飞逝, 短命, 易逃逸的, 難捕捉的, 难捕捉的, 無常的, 无常的"
公爵令嬢と冷徹な皇帝,1515180,638671267122765562,"母堂, ぼどう",(another's) mother
公爵令嬢と冷徹な皇帝,1541560,638671266760831433,"有難い, ありがたい, 有り難い","grateful, thankful, welcome, appreciated, evoking gratitude, kiitollinen, 고맙다, 감사하다, 感謝, 感谢, 感激"
公爵令嬢と冷徹な皇帝,1496670,638671266073212221,"婦人, ふじん","woman, lady, adult female, rouva, 레이디, 부인, 숙녀, 女士, 貴婦, 贵妇"
公爵令嬢と冷徹な皇帝,1394770,638671266035053156,"全, ぜん","all, whole, entire, complete, total, pan-, , complete (set), in total"
公爵令嬢と冷徹な皇帝,1320710,638671265558438926,"質素, しっそ","simple, plain, säästäväinen, nuuka, 소박한, 節儉, 节俭, , modest, frugal, reserved, selvä, yksinkertainen, tavallinen, 平, 簡單, 简单, 平常"
公爵令嬢と冷徹な皇帝,1337350,638671265009498713,"淑女, しゅくじょ","lady, rouva, 레이디, 부인, 숙녀, 女士, 貴婦, 贵妇, , (female) pervert"
公爵令嬢と冷徹な皇帝,1536470,638671264791767807,"夜会, やかい","evening party, vastaanotto, 야회(夜會), 晚宴"
公爵令嬢と冷徹な皇帝,1593590,638671264611188594,"ご馳走, ごちそう, 御馳走","treat (esp. food and drink), entertainment, treating someone (to a meal), taking someone to dinner, pidot, 잔치, , gorgeous dinner, feast, excellent food, special dish, delicacy"
公爵令嬢と冷徹な皇帝,1587290,638671263981429266,"頂く, いただく, 戴く","to receive, to get, to accept, to take, to buy, , to eat, to drink, to be crowned with, to wear (on one's head), to have (on top), to have (as one's leader), to live under (a ruler), to install (a president), to get someone to do something"
公爵令嬢と冷徹な皇帝,1603720,638671263192723830,"坊ちゃん, ぼっちゃん, 坊っちゃん","(another's) son, boy, young master, , green young man from a well-to-do family, young man innocent of the ways of the world"
公爵令嬢と冷徹な皇帝,1164010,638671263046229451,"一生懸命, いっしょうけんめい","very hard, with utmost effort, as hard as one can, with all one's might, for dear life, eagerly, desperately, 열심히"
公爵令嬢と冷徹な皇帝,1499610,638671262627016486,"封印, ふういん","seal, laittaa talteen, 도장(圖章), 印章, , to seal (e.g. a letter), to affix a seal, to seal up, vaakuna, tunnus"
公爵令嬢と冷徹な皇帝,1295560,638671262408634313,"細やか, ささやか","small, little, tiny, insignificant, humble, modest, meagre, meager"
公爵令嬢と冷徹な皇帝,2843146,638671262307235209,"今世, こんせ, こんぜ, こんせい","this world, this life, , this generation, present day"
公爵令嬢と冷徹な皇帝,1410710,638671261888936478,"怠る, おこたる","to neglect, to be negligent in, to be neglectful of, to fail to do, to leave undone, to avoid (doing), to shirk, to be unmindful of, , to improve (of an illness), to get better"
公爵令嬢と冷徹な皇帝,1512660,638671261751474856,"勉学, べんがく","study, pursuit of knowledge"
公爵令嬢と冷徹な皇帝,1007330,638671261658258981,"だからと言って, だからといって","while it may be true that, just because, nevertheless, not necessarily"
公爵令嬢と冷徹な皇帝,1365810,638671261286134046,"身分, みぶん","(social) standing, status, position, rank, asema, status, 지위(地位), 신분(身分), 地位, 身份, , identity, birth, origin, one's circumstances, one's means"
公爵令嬢と冷徹な皇帝,1283380,638671261215295581,"高貴, こうき","high class, noble, paremmuus, etevämmyys, 우수한, 優勢, 优势, , aatelinen, aatelis-, 優越, 优越"
公爵令嬢と冷徹な皇帝,1488250,638671260024927687,"百姓, ひゃくしょう","farmer, peasant, country bumpkin, pienviljelijä, torppari, 농부(農夫), 농민(農民), 農民, 农民, 農夫, 农夫, , farming, the common people, 백성, 百姓"
公爵令嬢と冷徹な皇帝,1507930,638671259860786796,"平民, へいみん","commoner, plebeian, kansa, 평민(平民), 서민(庶民), 平民, 庶民, 百姓, , commoner (in Japan between 1869 and 1947; the lowest of the three classes), plebeiji, aateliton, kansanomainen, rahvaanomainen, 평민"
公爵令嬢と冷徹な皇帝,1507670,638671259730815174,"平等, びょうどう","equality, impartiality, evenness, yhdenvertaisuus, samanvertaisuus, 평등, 균등, 均等, , tasa-arvo, tasa-arvoisuus, tasoittaa, yhtäläistää, yhdenmukaistaa, tasapäistää, yhtäläisesti, samalla tavoin, égalité, 평등(平等), 이퀄리티, 均等化, 等化, 平等化, 一樣, 一样, 同樣, 同样, 平等"
公爵令嬢と冷徹な皇帝,2777420,638671259435652757,なして,"forming, comprising, making up, , why?, for what reason, how, in what way, for what purpose, what for"
公爵令嬢と冷徹な皇帝,1006950,638671258891324893,"抑, そもそも, 抑々, 抑抑, 抑も","in the first place, to begin with, from the start, originally, ab initio, , after all, anyway, actually, well, ..., ... on earth (e.g. ""what on earth?""), ... in the world (e.g. ""why in the world?""), beginning"
公爵令嬢と冷徹な皇帝,2008040,638671258323603663,"斯うして, こうして","thus, in this way, 이렇게"
公爵令嬢と冷徹な皇帝,1236940,638671258200633536,"教わる, おそわる","to be taught, to learn, to take lessons in"
公爵令嬢と冷徹な皇帝,1584060,638671257890762584,"包む, つつむ, 裹む","to wrap up, to pack, to bundle, to do up, kääriä, 싸다, 꾸리다, 챙기다, 包, 密封, , to cover, to envelop, to shroud, to engulf, to conceal (a feeling), to hide, to give (money in an envelope; as a wedding gift, funeral offering, etc.), pakata, 包裝, 包装"
公爵令嬢と冷徹な皇帝,2010040,638671257722894887,"歴とした, れっきとした","accepted, fully-fledged, clear, respectable"
公爵令嬢と冷徹な皇帝,2135520,638671257605459350,"乍らも, ながらも","though, although, notwithstanding, in spite of, despite, , while, as, at the same time as"
公爵令嬢と冷徹な皇帝,1532690,638671257469656755,"迷い込む, まよいこむ","to stray into, to lose one's way (and enter), to wander into"
公爵令嬢と冷徹な皇帝,1532150,638671257361432761,"命名, めいめい, 銘名","naming, christening"
公爵令嬢と冷徹な皇帝,1192320,638671256824946589,"家庭教師, かていきょうし","private tutor, coach, governess, tuutori, tutori, tuutor, tutor, 튜터, 私人教师, , 가정교사, 家庭教師"
公爵令嬢と冷徹な皇帝,2436050,638671256529891333,"生活を送る, せいかつをおくる",to lead (a) life (usu. preceded by the type of life)
公爵令嬢と冷徹な皇帝,1334340,638671256406512130,"充実, じゅうじつ","fullness, completeness, perfection, substantiality, täysi tila, 充滿, 充满, 充實, 充实, , enhancement, improvement, enrichment, upgrading, replenishment, repletion, mielihyvä, tyydytys, 愉快, 稱心, 称心"
公爵令嬢と冷徹な皇帝,1400460,638671256293514273,"巣箱, すばこ","birdhouse, nest box, bird box, linnunpönttö, 새장, 새집, 禽舍, 小鳥舍, 小鸟舍, , beehive"
公爵令嬢と冷徹な皇帝,1280950,638671256182826614,"耕す, たがやす","to till, to plow, to plough, to cultivate, kyntää, 갈다, 耕, , muokata, 耕 (gēng), 耕地, 耕田, 耕種, 耕种, 種植, 种植"
公爵令嬢と冷徹な皇帝,1580760,638671256036298847,"人目, ひとめ, 人眼, じんもく","(public) notice, attention, public eye, public gaze"
公爵令嬢と冷徹な皇帝,1230080,638671255837823783,"窮屈, きゅうくつ","narrow, tight, cramped, , formal, stiff, strict, ceremonious, rigid, constrained, uncomfortable, tight (e.g. finances)"
公爵令嬢と冷徹な皇帝,1162170,638671255747873193,"一見, いっけん","look, glimpse, glance, katsominen, 일견(一見), 目光, 一見, 一见, , apparently, seemingly, at first glance, on the face of it, first meeting, ilmeisesti, 明明, 顯然, 显然, 明顯, 明显"
公爵令嬢と冷徹な皇帝,2726780,638671255162721916,"よっこらしょ, よっこらせ","heigh-ho, heave-ho, alley oop, hiiop, 嗨喲, 嗨哟"
公爵令嬢と冷徹な皇帝,1161400,638671254990651970,"一角, いっかく, イッカク","corner, section, point, part, sarvivalas, 일각고래, 獨角鯨, 独角鲸, 一角鯨, 一角鲸, 角鯨, 角鲸, 長槍鯨, 长枪鲸, , one horn, narwhal (Monodon monoceros)"
公爵令嬢と冷徹な皇帝,2701610,638671254847295933,"日和, びより","ideal weather (for some action, event, etc.), perfect day"
公爵令嬢と冷徹な皇帝,2570660,638671254751263212,"畑仕事, はたしごと, はたけしごと","working in the fields, working on a farm"
公爵令嬢と冷徹な皇帝,1255780,638671254538828382,"月日, つきひ","time, years, days, (one's) life, , the Moon and the Sun"
公爵令嬢と冷徹な皇帝,1432310,638671254401041752,"追いやる, おいやる, 追い遣る","to drive away, to order off, to chase away, , to force into an unpleasant situation (bankruptcy, prostitution, suicide, etc.)"
公爵令嬢と冷徹な皇帝,1253220,638671254265008895,"迎え入れる, むかえいれる","to show in, to usher in"
公爵令嬢と冷徹な皇帝,1605460,638671254155545155,"屋敷, やしき, 邸","residence, estate, grounds, premises, mansion"
公爵令嬢と冷徹な皇帝,2835808,638671253598544235,"亡くす, なくす","to lose (through death; e.g. a wife, child)"
公爵令嬢と冷徹な皇帝,1490160,638671253513507070,"病, やまい","illness, disease, sairaus, 질병, 疾病, , bad habit, weakness, fault"
公爵令嬢と冷徹な皇帝,1289550,638671252517591685,"困らせる, こまらせる","to trouble with questions, to embarrass, to put out, to put on the spot, to inconvenience, nolata, 난처하다, 창피 주다, 使困窘"
公爵令嬢と冷徹な皇帝,1414380,638671251460168079,"大層, たいそう, 大そう","very, extremely, exceedingly, greatly, terribly, , extreme, excessive, great many, large number of, splendid, impressive, tremendous, immense, exaggerated"
公爵令嬢と冷徹な皇帝,1314940,638671251300891791,"侍女, じじょ","lady attendant, lady's maid, waiting maid, kamarineiti, 시녀, 侍女"
公爵令嬢と冷徹な皇帝,1009410,638671250839799805,"何故なら, なぜなら","because, the reason is, if you want to know why"
公爵令嬢と冷徹な皇帝,1251110,638671250284453959,"経る, へる, 歴る","to pass, to elapse, to go by, , to pass through, to go through, to experience, to undergo"
公爵令嬢と冷徹な皇帝,1689110,638671250055949410,"悲劇的, ひげきてき",tragic
公爵令嬢と冷徹な皇帝,1179610,638671249809872755,"奥方, おくがた","lady, nobleman's wife"
公爵令嬢と冷徹な皇帝,1531790,638671074989283457,"名付ける, なづける, 名づける","to name, to call, to christen, to term"
公爵令嬢と冷徹な皇帝,1311700,638671074702535724,"紫色, むらさきいろ, ししょく","purple, violet, sinipunainen, violetti, 보라색, 紫色, 紫, 紺, 绀, 紫羅蘭色, 紫罗兰色, , ametistinvioletti"
公爵令嬢と冷徹な皇帝,1578120,638671074503583430,"金色, きんいろ, こんじき, きんしょく","gold (colour, color), kullanvärinen, 금색, 金色"
公爵令嬢と冷徹な皇帝,1467620,638671074149093915,"濡れる, ぬれる, 濡る","to get wet, liota, 잠기다, 濕透, 湿透"
公爵令嬢と冷徹な皇帝,1585970,638671074025209363,"襁褓, おしめ, 御湿, むつき","diaper, nappy, vaippa, 기저귀, 尿布, , swaddling clothes, loincloth"
公爵令嬢と冷徹な皇帝,1207230,638671073845709548,"楽, らく","comfort, ease, relief, (at) peace, relaxation, , easy, simple, without trouble, without hardships, (economically) comfortable, raku pottery, sukha (happiness)"
